CardID,MaritalStatus,NumChildren,LoS,HHIncomeMed
"C0103793335","M",4,0.632877,66350.596637
"C0103793348","",1,1.410959,63424.481948
"C0103793724","S",0,0.884932,47123.325297
"C0103793947","S",2,1.183562,70886.867885
"C0103794431","M",1,2.424658,36230.658895
"C0103794512","M",0,0.309589,70296.639912
"C0103794798","",0,0.090411,61258.278146
"C0103795018","M",2,-0.463014,83782.158879
"C0103795076","S",0,2.005479,88015.076144
"C0103795251","S",0,0.150685,63784.600360
"C0103795588","S",1,2.671233,88015.076144
"C0103795888","M",1,1.953425,71322.672201
"C0103796001","M",1,2.090411,65051.728874
"C0103796116","M",4,1.219178,37657.704398
"C0103796372","S",0,1.865753,88015.076144
"C0103796433","S",1,2.213699,56642.658773
"C0103800394","",1,0.452055,63768.120365
"C0103800467","S",0,0.287671,55776.543474
"C0103800548","",0,1.008219,57711.416974
"C0103800694","S",1,2.432877,41546.983245
"C0103800928","",0,0.764384,24419.385357
"C0103801006","",0,1.794521,62640.156255
"C0103801025","",1,2.287671,51418.500320
"C0103801757","",0,0.035616,42429.578539
"C0103801816","",1,0.739726,88015.076144
"C0103802082","S",0,1.106849,83782.158879
"C0103802233","M",0,2.852055,38945.585498
"C0103802424","",0,2.871233,29732.657857
"C0103802449","",0,2.438356,58717.917417
"C0103802539","S",0,2.802740,71341.593677
"C0103802585","",0,0.654795,83366.496780
"C0103803010","",6,1.482192,38506.729331
"C0103803303","S",4,2.926027,48575.395978
"C0103804119","S",3,0.312329,88015.076144
"C0103804437","",0,2.295890,84912.564470
"C0103809976","",0,2.778082,41852.168340
"C0103810064","M",3,1.169863,48759.117405
"C0103810668","M",0,2.912329,53989.989929
"C0103810747","M",1,-0.810959,28296.456801
"C0103810775","S",1,1.109589,25096.896268
"C0103811078","M",1,0.208219,63224.280526
"C0103811336","",0,0.884932,14782.860805
"C0103811365","",0,0.561644,42441.175573
"C0103811492","",1,1.134247,35374.309519
"C0103811856","M",3,1.953425,40762.657552
"C0103811926","M",3,2.950685,53991.210669
"C0103812114","M",2,1.090411,39903.866695
"C0103812168","",1,0.747945,88015.076144
"C0103812239","",0,-0.580822,41465.804010
"C0103812356","",2,2.284932,31443.525498
"C0103812821","M",3,1.117808,64684.286019
"C0103812910","M",1,2.517808,50714.743492
"C0103812923","",0,1.279452,48641.926328
"C0103813031","M",0,0.624658,70234.382153
"C0103813300","",0,2.287671,88015.076144
"C0103813544","M",2,0.463014,83389.080477
"C0103813628","M",1,-0.484932,60456.251717
"C0103813728","M",2,0.120548,83782.158879
"C0103823285","",0,0.265753,58366.954558
"C0103823937","M",0,2.326027,75135.044404
"C0103824097","S",1,0.372603,82898.342845
"C0103824228","M",2,-0.860274,44366.893521
"C0103824456","S",0,1.745205,75480.513932
"C0103825050","S",0,1.983562,73207.495346
"C0103825883","S",0,1.268493,41081.270791
"C0103826405","M",1,2.024658,78716.696677
"C0103827189","S",0,2.068493,64641.560106
"C0103828035","",0,0.241096,62148.197882
"C0103828679","",1,0.347945,85480.819117
"C0103829660","S",0,0.098630,69188.207648
"C0103829734","M",2,2.909589,26166.264840
"C0103829932","",1,0.712329,85480.819117
"C0103830184","S",0,1.468493,88015.076144
"C0103831132","M",1,2.964384,58543.961913
"C0103831501","",2,0.202740,46898.709067
"C0103831556","M",0,2.345205,39289.223914
"C0103831630","S",2,2.320548,69207.739494
"C0103831758","M",0,1.884932,39256.263924
"C0103836899","S",0,2.643836,41003.753777
"C0103837060","",0,0.397260,43829.767754
"C0103838215","S",0,1.539726,33799.554430
"C0103838373","S",0,0.756164,71787.774285
"C0103838510","S",3,1.736986,88015.076144
"C0103838551","S",2,2.336986,84424.878689
"C0103843991","",2,2.465753,41626.331370
"C0103844056","M",2,2.865753,88015.076144
"C0103845226","M",2,0.106849,51909.848323
"C0103845735","",2,0.504110,50799.584948
"C0103846094","M",3,1.578082,62427.747429
"C0103846418","M",2,0.841096,67022.003845
"C0103846985","",1,2.673973,55807.061983
"C0103847368","S",0,2.526027,59061.555834
"C0103847809","",0,1.654795,38018.433180
"C0103847937","M",1,1.649315,80065.614795
"C0103848195","",1,-0.846575,77545.396283
"C0103848599","S",0,1.920548,88015.076144
"C0103849603","S",0,2.326027,57113.254189
"C0103849725","S",1,-0.698630,82919.095431
"C0103850007","M",1,2.583562,53187.963500
"C0103850081","S",0,0.271233,64368.114261
"C0103850315","S",0,2.564384,33864.864040
"C0103850772","",2,0.150685,67552.415540
"C0103854569","S",1,-0.734247,58365.733818
"C0103854606","",1,0.569863,78552.507096
"C0103855708","M",1,2.424658,43238.929411
"C0103855800","",0,2.315068,74979.400006
"C0103855876","S",0,-0.520548,68025.452437
"C0103856052","",0,2.339726,67629.932554
"C0103856437","S",0,1.043836,67653.736991
"C0103857088","",0,-0.687671,88015.076144
"C0103857364","M",4,2.863014,88015.076144
"C0103857560","S",1,0.315068,84214.911344
"C0103857574","M",4,1.635616,65868.404187
"C0103857891","S",0,1.441096,38919.949950
"C0103860707","",0,1.134247,51477.706229
"C0103862543","M",1,-0.506849,30340.586566
"C0103862659","M",0,2.745205,88015.076144
"C0103863072","M",0,1.739726,35267.494736
"C0103863342","M",0,2.495890,69315.164647
"C0103863363","S",0,0.663014,81428.571429
"C0103863842","S",0,1.975342,58574.480422
"C0103864151","",0,1.180822,70719.626453
"C0103864345","M",1,1.660274,27018.341624
"C0103864805","M",2,2.528767,22413.708914
"C0103865013","",0,2.887671,26210.211493
"C0103865311","",0,2.049315,64768.517106
"C0103877780","",1,0.115068,50126.956999
"C0103878147","M",1,0.767123,63879.818110
"C0103878170","",0,-0.734247,69387.798700
"C0103878518","",0,-0.712329,39958.189642
"C0103878529","M",2,1.254795,48046.815394
"C0103878695","M",0,2.873973,27249.671926
"C0103879608","M",1,1.019178,88015.076144
"C0103879707","S",0,2.783562,51928.769799
"C0103880041","M",2,1.706849,83718.680380
"C0103880107","M",1,1.893151,41018.402661
"C0103880193","M",0,1.923288,55929.136021
"C0103880374","M",1,0.610959,69225.440229
"C0103880470","",0,1.578082,42425.305948
"C0103880622","",1,-0.747945,38217.413862
"C0103881094","M",1,2.950685,32156.437880
"C0103881203","",0,2.405479,67576.830348
"C0103881547","",1,1.553425,32453.077792
"C0103881664","S",0,0.912329,57724.845119
"C0103881705","M",4,0.915068,50853.297525
"C0103881753","S",0,2.435616,87109.286782
"C0103881885","M",1,0.728767,88015.076144
"C0103882016","",2,2.972603,78659.321879
"C0103882650","M",1,1.112329,56563.921018
"C0103882731","S",0,0.427397,69219.336528
"C0103882785","",1,1.463014,30147.099216
"C0103882922","M",1,0.353425,41036.103397
"C0103883174","S",0,1.660274,55097.201453
"C0103883452","S",1,1.578082,32152.165288
"C0103883564","S",4,1.197260,88015.076144
"C0103883818","M",3,1.386301,31894.589068
"C0103883894","M",0,1.482192,85831.781976
"C0103884446","M",1,0.975342,32555.009613
"C0103884665","S",0,1.413699,62714.011048
"C0103884725","S",0,0.084932,77687.002167
"C0103885040","",1,2.643836,28337.351604
"C0103885130","M",1,2.975342,24750.206000
"C0103885206","M",1,1.994521,85338.602863
"C0103885242","M",0,0.219178,57571.642201
"C0103885656","",1,2.139726,17778.557695
"C0103885805","S",0,2.290411,43268.837550
"C0103887317","S",1,2.945205,38458.510086
"C0103887324","S",3,2.276712,83728.446303
"C0103887357","S",0,2.120548,85482.650227
"C0103887451","",0,1.372603,82063.356426
"C0103887867","",2,2.471233,70722.678304
"C0103888089","S",0,0.621918,84424.878689
"C0103888162","M",2,0.915068,55087.435530
"C0103888402","",0,1.082192,73114.719077
"C0103888436","",0,0.265753,73206.274606
"C0103888482","",2,2.605479,19863.582263
"C0103888907","M",4,1.561644,55271.156957
"C0103889137","S",0,0.227397,30458.388012
"C0103889313","",0,2.372603,23503.830073
"C0103889611","M",4,1.367123,48007.751701
"C0103889757","",0,2.010959,47987.609485
"C0103889985","S",1,0.756164,54900.051881
"C0103890383","",3,-0.832877,46823.633534
"C0103890867","M",2,0.038356,61822.870571
"C0103891248","M",1,1.260274,32030.091250
"C0103891453","M",1,2.630137,36949.674978
"C0103892247","S",0,2.504110,39941.709647
"C0103894479","M",2,0.457534,29912.717063
"C0103894480","M",2,0.205479,56561.479537
"C0103894643","S",0,1.827397,67569.505905
"C0103894855","",0,0.542466,23401.287881
"C0103895198","S",0,1.084932,31859.187597
"C0103895296","",0,0.630137,41144.749290
"C0103895532","S",0,1.621918,39351.481674
"C0103895613","M",1,1.852055,45145.115513
"C0103895742","",0,1.695890,54413.586840
"C0103896524","",0,2.994521,61658.680990
"C0103899815","",3,0.147945,71792.657247
"C0103899983","",1,2.419178,87747.734001
"C0103900244","",0,0.660274,40959.807123
"C0103900275","M",0,2.197260,74125.492111
"C0103900348","S",0,-0.619178,68202.459792
"C0103900765","",1,0.320548,65579.699087
"C0103901062","M",2,2.019178,55335.245827
"C0103901388","",0,1.104110,55643.482772
"C0103901649","",1,2.104110,28620.563372
"C0103901960","S",1,2.213699,39992.980743
"C0103902190","M",0,0.449315,56704.306162
"C0103902593","S",0,1.509589,88015.076144
"C0103902748","S",1,1.898630,84799.645985
"C0103902855","S",0,0.427397,44710.531938
"C0103902896","S",1,0.736986,33681.752983
"C0103903057","M",0,1.419178,86856.593524
"C0103903141","S",0,1.895890,59366.740928
"C0103903201","M",3,0.260274,75532.395398
"C0103907400","",4,2.591781,30974.761193
"C0103907823","S",0,2.958904,69586.779382
"C0103907952","",0,1.873973,55954.161199
"C0103908122","M",1,0.600000,55346.232490
"C0103908683","S",0,2.780822,52569.658498
"C0103908859","",1,0.435616,61682.485427
"C0103909094","",0,0.260274,70702.536088
"C0103909412","",4,2.290411,78788.109989
"C0103909425","",0,2.284932,70712.302011
"C0103909474","",0,1.383562,74074.831385
"C0103909786","S",0,2.457534,49013.641774
"C0103910325","S",0,0.747945,48027.893918
"C0103910573","M",0,1.216438,55917.538987
"C0103911046","M",0,2.561644,55106.357006
"C0103915629","",1,1.550685,30958.281198
"C0103915854","S",1,0.769863,64090.395825
"C0103916001","",0,2.649315,44431.592761
"C0103916882","S",0,1.616438,48247.016816
"C0103917262","S",0,1.657534,55394.451735
"C0103917538","S",0,-0.772603,57662.587359
"C0103918142","S",0,2.879452,32189.397870
"C0103918294","S",0,-0.895890,68378.246406
"C0103918456","",2,-0.978082,87747.734001
"C0103918767","M",1,0.150685,46444.593646
"C0103918777","M",1,1.123288,56872.768334
"C0103918917","",5,1.263014,70898.464919
"C0103918974","M",1,-0.756164,53214.819788
"C0103919253","M",5,-0.728767,53254.493851
"C0103919346","",4,0.717808,54422.132023
"C0103919796","S",0,0.131507,58430.433058
"C0103919846","M",1,1.912329,57018.036439
"C0103919974","",0,0.136986,33917.355876
"C0103920133","",0,1.772603,58709.982604
"C0103920921","M",4,2.657534,57041.840876
"C0103929629","",1,2.128767,30761.741997
"C0103931040","",4,2.342466,53202.002014
"C0103932718","",0,0.542466,42002.929777
"C0103933236","S",0,2.723288,37094.332713
"C0103933696","S",4,2.997260,29819.940794
"C0103933754","M",1,2.394521,53988.158818
"C0103933875","M",0,2.860274,41962.034974
"C0103934290","M",4,1.194521,64733.115635
"C0103934388","",0,0.613699,50809.350871
"C0103934488","M",1,2.252055,28288.521989
"C0103934714","M",4,0.161644,35388.348033
"C0103934808","M",1,1.227397,55792.413099
"C0103934841","S",0,-0.608219,32376.781518
"C0103934925","",1,0.101370,63240.760521
"C0103935502","M",1,2.243836,46352.427747
"C0103935857","",2,1.621918,83782.158879
"C0103935930","M",1,1.405479,34074.221015
"C0103936236","",2,0.224658,63802.301096
"C0103937638","M",1,1.547945,83782.158879
"C0103937755","M",3,2.309589,37687.612537
"C0103938194","M",1,1.438356,71336.710715
"C0103938232","",1,1.279452,63522.751549
"C0103938602","",2,2.564384,34911.648915
"C0103938708","",0,2.221918,71065.706351
"C0103938930","M",3,0.934247,43108.920560
"C0103938981","M",1,0.263014,48583.941160
"C0103939597","",0,1.608219,88015.076144
"C0103939742","M",3,0.852055,88015.076144
"C0103940063","M",1,0.347945,22850.123600
"C0103940134","",0,0.736986,88015.076144
"C0103940250","",0,0.484932,41814.325388
"C0103940420","M",2,2.597260,28281.807917
"C0103940551","S",3,1.460274,35449.385052
"C0103940681","",3,0.608219,50704.367199
"C0103940728","S",1,1.421918,66948.149052
"C0103940957","M",1,0.739726,67938.169500
"C0103941164","M",0,1.221918,88015.076144
"C0103941215","M",1,2.641096,45708.487197
"C0103949171","",0,0.893151,74076.052126
"C0103949263","",0,0.528767,43674.733726
"C0103949431","S",0,2.504110,61295.510727
"C0103953606","S",0,0.098630,85482.650227
"C0103953751","M",3,0.652055,88015.076144
"C0103953996","M",4,0.835616,38236.945708
"C0103954739","",0,2.380822,31597.949156
"C0103955101","M",1,1.643836,47303.994873
"C0103955289","",1,2.268493,77089.449751
"C0103955679","S",4,1.871233,41001.312296
"C0103955689","S",0,2.402740,41043.427839
"C0103955755","M",0,2.443836,74073.000275
"C0103956088","S",0,1.093151,42710.348827
"C0103956111","S",2,0.035616,55511.032441
"C0103956181","",1,1.857534,64846.644490
"C0103956567","",0,0.561644,43097.933897
"C0103956599","M",1,2.164384,69602.038636
"C0103956745","S",0,0.808219,61675.160985
"C0103957733","M",0,0.424658,58426.770837
"C0103957997","M",2,-0.953425,56494.949187
"C0103958147","",0,2.778082,75282.753990
"C0103958619","M",2,-0.873973,88015.076144
"C0103958713","",1,1.189041,56163.518174
"C0103958738","S",1,0.657534,45797.601245
"C0103958826","",0,2.580822,69300.515763
"C0103959560","S",2,0.038356,27036.042360
"C0103959957","",0,1.136986,61327.860347
"C0103960119","M",1,-0.526027,77122.409742
"C0103960242","",0,0.153425,77124.851222
"C0103960851","",0,0.884932,41328.470717
"C0103961148","S",0,-0.564384,88015.076144
"C0103961187","S",0,1.860274,86856.593524
"C0103961278","S",0,-0.561644,88015.076144
"C0103961307","S",1,1.846575,56144.596698
"C0103962527","S",0,1.372603,52656.331065
"C0103962661","S",0,2.336986,56507.156590
"C0103962876","S",1,2.920548,73183.690909
"C0103963170","M",1,1.906849,82107.913450
"C0103964069","M",1,1.619178,58569.597461
"C0103964081","M",3,1.758904,42658.467360
"C0103964209","",0,-0.958904,69556.260872
"C0103964841","M",1,1.139726,56542.558061
"C0103965811","M",1,2.284932,67085.482345
"C0103965889","S",0,1.783562,59264.809107
"C0103968904","M",1,0.101370,28337.351604
"C0103969107","S",0,0.742466,33927.121799
"C0103969374","",0,2.947945,57653.431806
"C0103969451","S",0,2.865753,39341.105380
"C0103969614","S",0,0.136986,69232.764672
"C0103969740","",0,2.989041,44363.841670
"C0103970065","S",0,-0.734247,70686.666463
"C0103970257","",1,-0.586301,58705.099643
"C0103970539","",0,1.164384,83659.474471
"C0103970765","M",2,2.402740,55616.626484
"C0103971272","",0,0.520548,64984.588153
"C0103971444","S",0,1.761644,37326.883755
"C0103972381","M",7,-0.860274,41609.241005
"C0103972388","S",1,1.654795,50921.658986
"C0103972543","S",0,1.865753,88015.076144
"C0103982505","M",0,0.216438,85831.781976
"C0103983114","S",0,1.542466,83718.680380
"C0103983184","S",0,1.802740,47991.271706
"C0103983540","",2,1.630137,47206.946013
"C0103983643","",0,2.479452,55945.005646
"C0103983910","",0,0.432877,78788.720359
"C0103984069","S",1,0.819178,88015.076144
"C0103984362","",5,0.224658,87747.734001
"C0103984473","M",0,1.347945,65319.681387
"C0103984974","S",0,2.479452,64739.829707
"C0103985063","",4,2.989041,47974.791711
"C0103986299","S",4,2.967123,17172.460097
"C0103986507","",0,1.613699,88015.076144
"C0103986627","",3,0.684932,68001.037629
"C0103986900","",0,-0.753425,49914.548173
"C0103987218","",2,1.032877,64995.574816
"C0103987423","M",2,0.863014,88015.076144
"C0103987534","",0,-0.605479,62401.501511
"C0103987757","M",0,0.758904,47957.701346
"C0103988434","",4,0.698630,32180.242317
"C0103988625","S",1,2.276712,70661.030915
"C0103989339","",2,1.109589,71488.692892
"C0103989435","",3,2.367123,70289.925840
"C0103989470","M",2,0.583562,62876.369518
"C0103989599","S",3,0.339726,42125.614185
"C0103989705","S",0,2.010959,44366.893521
"C0103989832","S",0,-0.457534,42161.626026
"C0103989978","",0,1.915068,69621.570482
"C0103990189","",0,2.465753,88015.076144
"C0103990564","M",2,2.452055,35341.349528
"C0103990606","M",3,1.071233,37165.135655
"C0103990699","S",1,-0.487671,49230.323191
"C0103991423","S",0,2.997260,40033.875546
"C0103991981","M",3,0.139726,44424.878689
"C0103992712","",0,2.063014,60039.979247
"C0103992992","S",2,2.126027,55589.770196
"C0103993073","S",0,1.172603,60333.567309
"C0103993167","M",2,1.293151,38146.000549
"C0103993336","M",0,1.964384,35335.245827
"C0103993738","M",1,0.572603,45161.595508
"C0103994145","M",-1,0.117808,62598.651082
"C0103994488","M",2,0.301370,26221.198157
"C0103994661","M",1,2.534247,66369.518113
"C0103994821","S",7,2.564384,61669.667653
"C0103995174","M",1,-0.520548,26983.550523
"C0103995198","M",2,1.879452,44430.982391
"C0103995330","S",1,1.350685,38699.606311
"C0103995363","M",1,2.698630,56173.894467
"C0103995439","",1,1.619178,83782.158879
"C0103995588","S",5,2.493151,55556.199835
"C0103996070","",4,1.917808,83659.474471
"C0103996453","S",3,2.917808,62392.956328
"C0103996611","S",0,0.076712,40983.001190
"C0103999179","M",3,1.410959,42162.846767
"C0103999462","M",1,2.021918,35872.981964
"C0103999588","S",5,0.216438,77138.279366
"C0103999697","",1,2.545205,46831.568346
"C0103999727","S",0,1.531507,86856.593524
"C0103999864","S",2,2.800000,69976.195563
"C0104001045","M",1,0.553425,41073.335978
"C0104001053","M",1,1.194521,76924.039430
"C0104001298","S",0,2.816438,66440.321055
"C0104006485","S",0,-0.887671,70869.167150
"C0104006536","S",0,1.139726,70928.373058
"C0104006831","M",3,-0.512329,47865.535447
"C0104006866","S",0,1.846575,34168.828394
"C0104007458","S",0,2.887671,60283.516953
"C0104008034","",1,0.772603,85823.847163
"C0104008087","M",1,-0.852055,38166.753136
"C0104008561","",1,1.643836,55774.101993
"C0104008587","",1,-0.605479,66424.451430
"C0104008884","S",4,0.361644,88015.076144
"C0104009053","",0,1.635616,48026.673177
"C0104009229","M",2,0.742466,62778.099918
"C0104009250","M",0,1.873973,26118.655965
"C0104009515","",0,-0.715068,46624.042482
"C0104009669","",0,2.394521,67994.933927
"C0104009689","",1,0.424658,17773.064364
"C0104009985","",1,1.027397,41344.950713
"C0104014159","M",1,1.863014,67950.987274
"C0104014913","M",2,1.197260,44007.385479
"C0104014947","",1,0.668493,85831.781976
"C0104015031","M",0,1.254795,34776.146733
"C0104015488","M",2,0.890411,49836.420789
"C0104016535","S",0,0.920548,73162.938322
"C0104016722","S",2,1.734247,83728.446303
"C0104016983","",1,0.630137,56240.424818
"C0104017765","",0,1.224658,88015.076144
"C0104017984","",0,0.295890,35293.740654
"C0104032244","S",0,1.863014,85502.792444
