CardID,Responded
"C0103903141","T"
"C0103903201","F"
"C0103907400","F"
"C0103907823","F"
"C0103907952","F"
"C0103908122","F"
"C0103908683","F"
"C0103908859","F"
"C0103909094","F"
"C0103909412","F"
"C0103909425","F"
"C0103909474","F"
"C0103909786","F"
"C0103910325","F"
"C0103910573","F"
"C0103911046","F"
"C0103915629","F"
"C0103915854","F"
"C0103916001","F"
"C0103916882","F"
"C0103917262","F"
"C0103917538","F"
"C0103918142","F"
"C0103918294","F"
"C0103918456","F"
"C0103918767","F"
"C0103918777","F"
"C0103918917","F"
"C0103918974","F"
"C0103919253","F"
"C0103919346","F"
"C0103919796","F"
"C0103919846","F"
"C0103919974","F"
"C0103920133","F"
"C0103920133","F"
"C0103920921","F"
"C0103929629","F"
"C0103931040","F"
"C0103932718","F"
"C0103933236","F"
"C0103933696","F"
"C0103933754","F"
"C0103933875","F"
"C0103934290","T"
"C0103934388","T"
"C0103934488","F"
"C0103934714","F"
"C0103934808","F"
"C0103934841","F"
"C0103934925","F"
"C0103935502","T"
"C0103935857","F"
"C0103935930","F"
"C0103936236","F"
"C0103937638","F"
"C0103937755","F"
"C0103938194","F"
"C0103938232","F"
"C0103938602","F"
"C0103938708","F"
"C0103938930","F"
"C0103938981","F"
"C0103939597","F"
"C0103939742","F"
"C0103940063","F"
"C0103940134","F"
"C0103940250","F"
"C0103940420","F"
"C0103940551","F"
"C0103940681","F"
"C0103940728","F"
"C0103940957","F"
"C0103941164","F"
"C0103941215","F"
"C0103949171","F"
"C0103949263","F"
"C0103949431","F"
"C0103953606","F"
"C0103953751","F"
"C0103953996","F"
"C0103954739","F"
"C0103955101","F"
"C0103955289","F"
"C0103955679","F"
"C0103955689","T"
"C0103955755","F"
"C0103956088","F"
"C0103956111","F"
"C0103956181","F"
"C0103956567","F"
"C0103956567","F"
"C0103956599","F"
"C0103956745","F"
"C0103957733","F"
"C0103957997","F"
"C0103958147","F"
"C0103958619","F"
"C0103958713","F"
"C0103958738","F"
"C0103958826","F"
"C0103959560","F"
"C0103959957","F"
"C0103960119","F"
"C0103960242","F"
"C0103960851","F"
"C0103961148","F"
"C0103961187","T"
"C0103961278","F"
"C0103961307","F"
"C0103962527","F"
"C0103962661","F"
"C0103962876","F"
"C0103963170","F"
"C0103964069","F"
"C0103964081","T"
"C0103964209","F"
"C0103964841","F"
"C0103965811","F"
"C0103965889","F"
"C0103968904","F"
"C0103969107","F"
"C0103969374","F"
"C0103969451","F"
"C0103969614","F"
"C0103969740","F"
"C0103970065","F"
"C0103970257","F"
"C0103970539","F"
"C0103970765","F"
"C0103971272","F"
"C0103971444","F"
"C0103972381","F"
"C0103972388","F"
"C0103972543","F"
"C0103982505","F"
"C0103983114","F"
"C0103983184","F"
"C0103983540","F"
"C0103983643","F"
"C0103983910","F"
"C0103984069","F"
"C0103984362","F"
"C0103984473","F"
"C0103984974","F"
"C0103985063","F"
"C0103986299","F"
"C0103986507","F"
"C0103986627","F"
"C0103986900","F"
"C0103987218","F"
"C0103987423","F"
"C0103987534","F"
"C0103987757","T"
"C0103988434","F"
"C0103988625","F"
"C0103989339","F"
"C0103989435","F"
"C0103989470","F"
"C0103989599","F"
"C0103989705","F"
"C0103989832","T"
"C0103989978","F"
"C0103990189","F"
"C0103990564","F"
"C0103990606","T"
"C0103990699","F"
"C0103991423","F"
"C0103991981","F"
"C0103992712","F"
"C0103992992","F"
"C0103993073","F"
"C0103993167","F"
"C0103993336","F"
"C0103993738","F"
"C0103994145","F"
"C0103994488","F"
"C0103994661","F"
"C0103994821","F"
"C0103995174","F"
"C0103995198","F"
"C0103995330","F"
"C0103995363","F"
"C0103995439","F"
"C0103995588","F"
"C0103996070","F"
"C0103996453","F"
"C0103996611","F"
"C0103999179","F"
"C0103999462","F"
"C0103999588","F"
"C0103999697","F"
"C0103999727","F"
"C0103999864","F"
"C0104001045","F"
"C0104001053","F"
"C0104001053","F"
"C0104001298","F"
"C0104006485","F"
"C0104006536","F"
"C0104006831","F"
"C0104006866","T"
"C0104007458","T"
"C0104008034","F"
"C0104008087","F"
"C0104008561","T"
"C0104008587","F"
"C0104008884","F"
"C0104009053","F"
"C0104009229","F"
"C0104009250","F"
"C0104009515","F"
"C0104009669","F"
"C0104009689","F"
"C0104009985","F"
"C0104014159","F"
"C0104014913","F"
"C0104014947","F"
"C0104015031","F"
"C0104015488","F"
"C0104016535","F"
"C0104016722","F"
"C0104016983","F"
"C0104017765","F"
"C0104017984","F"
"C0104032244","F"
"C0104032341","F"
"C0104032421","F"
"C0104032988","F"
"C0104033043","F"
"C0104033094","F"
"C0104033128","F"
"C0104033370","F"
"C0104033450","F"
"C0104033647","F"
"C0104033699","F"
"C0104034822","F"
"C0104034856","F"
"C0104035284","F"
"C0104035620","F"
"C0104036021","F"
"C0104036539","F"
"C0104036823","F"
"C0104036906","F"
"C0104037040","F"
"C0104037416","T"
"C0104037600","F"
"C0104037823","F"
"C0104037936","F"
"C0104038612","F"
"C0104039245","F"
"C0104039712","F"
"C0104040496","F"
"C0104041786","F"
"C0104041877","F"
"C0104041927","F"
"C0104042660","F"
"C0104042741","F"
"C0104042930","F"
"C0104043318","F"
"C0104043376","F"
"C0104043608","F"
"C0104046494","F"
"C0104049601","F"
"C0104049826","F"
"C0104051289","F"
"C0104051323","F"
"C0104051602","T"
"C0104051721","F"
"C0104052039","F"
"C0104052686","F"
"C0104052791","F"
"C0104053052","F"
"C0104053250","F"
"C0104053878","F"
"C0104054097","F"
"C0104054166","F"
"C0104054290","F"
"C0104054458","F"
"C0104059279","F"
"C0104060418","F"
"C0104060795","F"
"C0104061941","T"
"C0104062122","F"
"C0104062199","F"
"C0104062230","F"
"C0104062252","F"
"C0104062482","F"
"C0104063202","F"
"C0104063482","T"
"C0104063588","F"
"C0104063680","F"
"C0104064358","F"
"C0104064521","F"
"C0104065121","F"
"C0104068625","F"
"C0104068957","F"
"C0104069439","F"
"C0104069837","F"
"C0104069954","T"
"C0104070404","F"
"C0104071573","F"
"C0104072033","F"
"C0104072680","F"
"C0104073808","F"
"C0104074644","F"
"C0104074746","F"
"C0104075027","F"
"C0104075241","F"
"C0104075488","F"
"C0104076104","F"
"C0104076172","F"
"C0104076172","F"
"C0104076196","F"
"C0104076678","F"
"C0104077382","T"
"C0104077510","F"
"C0104077819","T"
"C0104078004","T"
"C0104078277","F"
"C0104078411","F"
"C0104078615","F"
"C0104078657","F"
"C0104078804","F"
"C0104078923","F"
"C0104079225","T"
"C0104079287","F"
"C0104090614","F"
"C0104090836","F"
"C0104091023","F"
"C0104091157","F"
"C0104091280","F"
"C0104091748","F"
"C0104092619","F"
"C0104092633","F"
"C0104092703","F"
"C0104093350","F"
"C0104093424","F"
"C0104093704","F"
"C0104093772","F"
"C0104094096","F"
"C0104094501","F"
"C0104094619","F"
"C0104094911","F"
"C0104094975","F"
"C0104095019","F"
"C0104095155","T"
"C0104095272","F"
"C0104095319","F"
"C0104095381","F"
"C0104095384","T"
"C0104095427","T"
"C0104095451","F"
"C0104095714","F"
"C0104095764","F"
"C0104095764","F"
"C0104095939","F"
"C0104096275","T"
"C0104096323","F"
"C0104096471","F"
"C0104096704","T"
"C0104096884","F"
"C0104097649","F"
"C0104098343","F"
"C0104099726","T"
"C0104100617","F"
"C0104100683","F"
"C0104101359","F"
"C0104101608","F"
"C0104101730","F"
"C0104101768","F"
"C0104101811","F"
"C0104102673","F"
"C0104102815","F"
"C0104102938","F"
"C0104103055","F"
"C0104103305","F"
"C0104103566","F"
"C0104103613","F"
"C0104103692","F"
"C0104103772","F"
"C0104103862","F"
"C0104103955","F"
"C0104104161","F"
"C0104104308","F"
"C0104104316","F"
"C0104104502","T"
"C0104104587","F"
"C0104108215","F"
"C0104108765","F"
"C0104108851","F"
"C0104109083","F"
"C0104109148","F"
"C0104109211","F"
"C0104109320","F"
"C0104109408","F"
"C0104109893","F"
"C0104110430","F"
"C0104110643","F"
"C0104110928","F"
"C0104110974","F"
"C0104111028","T"
"C0104111290","F"
"C0104111641","T"
"C0104111676","F"
"C0104111750","F"
"C0104115780","F"
"C0104115811","F"
"C0104116080","F"
"C0104116198","F"
"C0104116499","F"
"C0104116499","F"
"C0104116566","F"
"C0104116627","F"
"C0104116849","F"
"C0104117124","F"
"C0104117176","F"
"C0104117531","F"
"C0104117549","F"
"C0104118420","F"
"C0104123929","F"
"C0104124039","F"
"C0104124150","F"
"C0104124598","F"
"C0104124717","F"
"C0104124956","F"
"C0104125082","F"
"C0104125218","F"
"C0104125744","F"
"C0104135499","F"
"C0104136109","F"
"C0104137251","F"
"C0104137987","F"
"C0104138328","F"
"C0104138454","T"
"C0104138749","F"
"C0104138788","F"
"C0104139293","T"
"C0104139358","F"
"C0104140152","F"
"C0104140356","F"
"C0104140420","F"
"C0104140541","F"
"C0104140779","F"
"C0104141087","F"
"C0104141401","F"
"C0104141753","F"
"C0104141827","F"
"C0104142147","F"
"C0104142726","F"
"C0104142996","F"
"C0104144292","F"
"C0104144571","F"
"C0104144849","F"
"C0104145007","F"
"C0104145100","F"
"C0104145272","F"
"C0104145575","F"
"C0104145632","F"
"C0104145932","F"
"C0104146016","F"
"C0104146301","F"
"C0104146355","F"
"C0104146400","F"
"C0104151666","F"
"C0104151719","F"
"C0104152091","T"
"C0104152156","T"
"C0104152399","F"
"C0104152572","F"
"C0104152801","F"
"C0104152992","F"
"C0104154481","F"
"C0104154544","F"
"C0104155002","F"
"C0104155078","F"
"C0104155081","F"
"C0104155081","F"
"C0104160444","F"
"C0104160445","F"
"C0104160736","F"
"C0104160852","F"
"C0104161023","F"
"C0104161052","F"
"C0104161372","F"
"C0104162354","F"
"C0104162667","F"
"C0104163626","F"
"C0104164028","F"
"C0104166230","F"
"C0104166287","F"
"C0104166418","F"
"C0104166464","F"
"C0104166771","F"
"C0104167016","F"
"C0104167075","F"
"C0104167115","F"
"C0104167314","F"
"C0104170147","F"
"C0104170238","F"
"C0104170303","F"
"C0104170380","F"
"C0104171594","F"
"C0104171681","F"
"C0104171747","F"
"C0104172012","F"
"C0104172572","F"
"C0104175862","F"
"C0104176163","F"
"C0104177020","F"
"C0104177162","F"
"C0104177429","F"
"C0104177536","F"
"C0104177598","F"
"C0104177754","F"
"C0104177975","F"
"C0104178347","F"
"C0104178440","F"
"C0104178897","F"
"C0104178959","F"
"C0104179056","F"
"C0104179143","F"
"C0104189653","F"
"C0104189934","F"
"C0104190188","F"
"C0104190378","F"
"C0104190424","F"
"C0104190458","F"
"C0104190499","F"
"C0104190666","F"
"C0104190698","F"
"C0104190728","F"
"C0104190853","F"
"C0104191377","F"
"C0104191792","F"
"C0104192096","F"
"C0104192103","F"
"C0104193396","F"
"C0104193438","F"
"C0104194248","F"
"C0104194350","F"
"C0104194607","F"
"C0104195493","F"
"C0104195496","F"
"C0104195670","F"
"C0104195850","F"
"C0104195995","F"
"C0104196494","F"
"C0104196868","F"
"C0104196932","F"
"C0104197796","F"
"C0104198200","F"
"C0104198264","F"
"C0104198393","F"
"C0104198423","F"
"C0104198785","F"
"C0104199183","F"
"C0104199564","F"
"C0104199579","F"
"C0104199613","F"
"C0104199957","F"
"C0104200472","F"
"C0104200736","F"
"C0104200849","F"
"C0104200955","F"
"C0104200971","F"
"C0104201249","F"
"C0104203203","F"
"C0104203245","F"
"C0104203259","F"
"C0104203780","F"
"C0104203891","F"
"C0104204204","F"
"C0104204270","F"
"C0104204270","F"
"C0104204454","F"
"C0104205287","F"
"C0104205651","F"
"C0104205995","T"
"C0104210221","F"
"C0104210386","F"
"C0104210551","F"
"C0104211053","T"
"C0104211119","F"
"C0104211206","F"
"C0104211314","F"
"C0104211383","F"
"C0104211613","F"
"C0104212320","T"
"C0104212521","F"
"C0104212991","F"
"C0104213015","F"
"C0104213249","F"
"C0104216777","F"
"C0104216868","F"
"C0104216915","F"
"C0104217186","F"
"C0104217243","F"
"C0104217727","F"
"C0104218341","F"
"C0104218529","F"
"C0104218570","T"
"C0104218697","F"
"C0104218777","F"
"C0104218993","F"
"C0104219708","F"
"C0104219739","F"
"C0104220063","F"
"C0104220562","T"
"C0104220647","F"
"C0104220727","F"
"C0104220807","F"
"C0104221032","F"
"C0104234625","F"
"C0104234830","F"
"C0104235411","F"
"C0104235507","F"
"C0104235673","F"
"C0104235685","F"
"C0104235935","F"
"C0104236228","T"
"C0104236283","F"
"C0104236902","F"
"C0104236902","F"
"C0104236972","F"
"C0104237331","F"
"C0104237349","F"
"C0104237605","F"
"C0104238013","F"
"C0104238152","F"
"C0104238230","F"
"C0104238869","F"
"C0104239083","F"
"C0104239190","F"
"C0104239725","F"
"C0104239769","T"
"C0104240422","F"
"C0104241255","F"
"C0104241345","F"
"C0104242453","F"
"C0104243915","F"
"C0104244449","F"
"C0104244449","F"
"C0104244666","F"
"C0104245070","F"
"C0104245121","F"
"C0104245627","F"
"C0104245858","F"
"C0104246057","F"
"C0104246077","F"
"C0104246095","F"
"C0104246687","F"
"C0104246727","T"
"C0104246755","F"
"C0104247228","F"
"C0104247366","T"
"C0104247409","F"
"C0104247519","F"
"C0104247568","F"
"C0104247738","F"
"C0104248070","F"
"C0104248138","F"
"C0104250162","F"
"C0104251677","F"
"C0104254068","T"
"C0104254839","F"
"C0104255066","F"
"C0104255226","F"
"C0104255808","F"
"C0104256272","F"
"C0104256966","F"
"C0104257636","F"
"C0104263338","F"
"C0104263580","F"
"C0104263862","F"
"C0104263967","F"
"C0104264382","F"
"C0104264695","F"
"C0104264853","F"
"C0104265004","F"
"C0104265194","F"
"C0104265460","F"
"C0104265693","F"
"C0104265715","F"
"C0104265806","F"
"C0104266051","F"
"C0104266122","F"
"C0104267550","F"
"C0104267550","F"
"C0104267777","F"
"C0104267779","T"
"C0104267840","F"
"C0104267988","F"
"C0104268241","F"
"C0104268746","F"
"C0104268975","F"
"C0104269334","F"
"C0104269361","F"
"C0104269483","F"
"C0104269747","F"
"C0104269756","F"
"C0104271826","F"
"C0104272842","F"
"C0104273051","F"
"C0104274561","F"
"C0104274762","F"
"C0104274842","F"
"C0104275089","F"
"C0104275093","F"
"C0104275926","F"
"C0104276086","F"
"C0104276153","T"
"C0104277606","F"
"C0104277892","F"
"C0104277957","F"
"C0104278216","F"
"C0104279079","F"
"C0104279252","F"
"C0104279281","F"
"C0104279387","T"
"C0104279575","F"
"C0104279927","F"
"C0104280204","F"
"C0104280485","F"
"C0104280846","F"
"C0104280968","F"
"C0104281011","F"
"C0104281208","F"
"C0104281317","F"
"C0104281512","F"
"C0104281617","F"
"C0104282502","F"
"C0104282614","F"
"C0104282845","F"
"C0104283094","F"
"C0104283378","F"
"C0104283430","F"
"C0104283543","F"
"C0104295869","F"
"C0104296158","T"
"C0104296325","F"
"C0104296366","F"
"C0104296725","T"
"C0104297402","F"
"C0104297878","F"
"C0104298453","F"
"C0104298579","F"
"C0104298751","F"
"C0104298896","T"
"C0104298928","T"
"C0104298977","F"
"C0104299227","F"
"C0104299358","F"
"C0104299981","F"
"C0104300061","F"
"C0104300124","F"
"C0104300137","F"
"C0104300444","F"
"C0104300620","F"
"C0104300868","T"
"C0104301207","F"
"C0104301217","F"
"C0104301297","F"
"C0104301780","T"
"C0104302167","F"
"C0104302354","F"
"C0104302785","F"
"C0104303399","F"
"C0104303567","T"
"C0104303644","F"
"C0104303858","F"
"C0104303868","F"
"C0104304442","F"
"C0104305374","F"
"C0104305438","F"
"C0104305464","F"
"C0104305630","F"
"C0104305666","F"
"C0104305808","F"
"C0104305890","F"
"C0104306314","F"
"C0104306467","F"
"C0104306708","F"
"C0104307628","F"
"C0104307636","T"
"C0104307711","T"
"C0104307846","T"
"C0104307924","F"
"C0104308045","F"
"C0104308359","F"
"C0104308598","F"
"C0104308605","F"
"C0104308802","F"
"C0104308860","F"
"C0104309079","F"
"C0104309150","F"
"C0104309271","F"
"C0104314364","F"
"C0104314469","F"
"C0104314685","F"
"C0104314873","F"
"C0104316093","F"
"C0104316122","F"
"C0104316334","F"
"C0104316375","F"
"C0104316697","T"
"C0104316857","F"
"C0104316920","F"
"C0104317146","F"
"C0104322646","F"
"C0104322809","F"
"C0104322841","F"
"C0104322911","F"
"C0104322997","F"
"C0104323303","F"
"C0104323626","F"
"C0104323728","T"
"C0104323761","F"
"C0104324019","F"
"C0104324188","F"
"C0104325049","F"
"C0104325471","F"
"C0104329756","F"
"C0104329983","F"
"C0104330383","F"
"C0104330749","F"
"C0104331892","F"
"C0104331935","F"
"C0104331952","F"
"C0104332035","T"
"C0104332306","F"
"C0104332852","F"
"C0104333160","F"
"C0104333299","F"
"C0104334053","F"
"C0104334374","F"
"C0104335464","F"
"C0104336214","F"
"C0104338427","F"
"C0104339945","F"
"C0104340465","F"
"C0104341022","F"
"C0104341221","F"
"C0104341849","F"
"C0104342391","F"
"C0104342646","F"
"C0104344315","F"
"C0104344390","F"
"C0104344577","F"
"C0104344632","T"
"C0104345946","F"
"C0104347922","F"
"C0104348590","F"
"C0104349487","F"
"C0104349585","F"
"C0104349999","F"
"C0104351479","F"
"C0104351989","F"
"C0104352914","F"
"C0104352982","F"
"C0104353026","F"
"C0104353212","F"
"C0104353633","T"
"C0104354560","F"
"C0104354979","F"
"C0104355315","F"
"C0104355508","F"
"C0104355595","F"
"C0104355822","F"
"C0104356415","F"
"C0104356462","F"
"C0104356628","F"
"C0104356900","T"
"C0104357228","F"
"C0104357767","F"
"C0104358173","F"
"C0104358238","F"
"C0104358762","F"
"C0104358797","F"
"C0104359390","F"
"C0104360073","F"
"C0104360228","F"
"C0104360351","F"
"C0104360577","F"
"C0104361164","F"
"C0104361722","F"
"C0104362731","F"
"C0104363034","F"
"C0104363300","F"
"C0104363618","F"
"C0104364309","F"
"C0104365007","T"
"C0104365012","F"
"C0104365044","F"
"C0104365368","F"
"C0104365412","F"
"C0104365616","T"
"C0104365779","F"
"C0104366569","F"
"C0104367210","F"
"C0104367836","F"
"C0104368421","F"
"C0104368513","F"
"C0104368622","F"
"C0104369075","F"
"C0104369332","F"
"C0104370330","F"
"C0104370801","F"
"C0104371120","F"
"C0104371441","F"
"C0104371755","T"
"C0104374379","F"
"C0104374453","F"
"C0104375196","F"
"C0104375964","F"
"C0104377201","F"
"C0104377713","F"
"C0104378719","F"
"C0104378764","F"
"C0104378921","F"
"C0104379128","F"
"C0104379183","F"
"C0104379490","F"
"C0104379788","F"
"C0104379945","F"
"C0104380381","F"
"C0104380429","F"
"C0104380749","F"
"C0104380989","F"
"C0104381118","F"
"C0104381139","F"
"C0104381394","F"
"C0104381489","F"
"C0104381792","F"
"C0104382392","F"
"C0104383070","F"
"C0104383825","F"
"C0104384312","F"
"C0104385392","F"
"C0104385738","F"
"C0104385915","F"
"C0104387605","F"
"C0104388579","F"
"C0104388645","F"
"C0104388824","F"
"C0104391982","F"
"C0104393937","F"
"C0104395691","F"
"C0104396126","F"
"C0104397745","F"
"C0104397926","F"
"C0104398346","F"
"C0104399323","T"
"C0104399421","F"
"C0104399465","F"
"C0104400590","F"
"C0104400654","F"
"C0104401275","F"
"C0104402680","F"
"C0104402888","T"
"C0104402929","F"
"C0104404197","F"
"C0104405758","F"
"C0104406671","F"
"C0104406681","F"
"C0104407758","F"
"C0104408315","F"
"C0104408917","F"
"C0104412393","T"
"C0104412400","F"
"C0104412953","F"
"C0104413319","F"
"C0104413437","F"
"C0104413569","F"
"C0104414869","F"
"C0104416118","F"
"C0104416214","F"
"C0104417189","F"
"C0104417326","F"
"C0104418826","T"
"C0104419736","F"
"C0104421015","F"
"C0104421050","F"
"C0104422198","F"
"C0104422275","F"
"C0104422534","F"
"C0104423910","F"
"C0104424153","F"
"C0104424266","F"
"C0104426425","T"
"C0104426574","F"
"C0104427163","F"
"C0104428304","F"
"C0104428388","T"
"C0104428802","F"
"C0104428940","F"
"C0104430512","F"
"C0104431292","F"
"C0104431373","F"
"C0104431385","F"
"C0104431733","F"
"C0104431939","T"
"C0104432052","F"
"C0104432412","F"
"C0104432444","F"
"C0104432631","T"
"C0104432662","F"
"C0104432695","F"
"C0104432772","F"
"C0104432987","F"
"C0104433053","F"
"C0104433740","F"
"C0104434079","F"
"C0104434632","F"
"C0104434772","F"
"C0104435068","F"
"C0104435252","F"
"C0104435706","F"
"C0104444915","F"
"C0104446381","F"
"C0104446712","F"
"C0104447016","F"
"C0104447267","F"
"C0104448109","F"
"C0104448613","F"
"C0104448613","F"
"C0104448712","F"
"C0104449703","F"
"C0104450492","F"
"C0104450506","F"
"C0104450694","F"
"C0104450770","F"
"C0104450978","F"
"C0104450979","F"
"C0104451502","F"
"C0104451693","F"
"C0104451765","F"
"C0104452527","T"
"C0104454242","F"
"C0104454404","F"
"C0104454444","F"
"C0104454842","F"
"C0104454943","T"
"C0104455132","F"
"C0104455409","F"
"C0104455936","F"
"C0104461521","F"
"C0104462944","F"
"C0104463624","F"
"C0104463802","F"
"C0104464637","F"
"C0104464977","F"
"C0104470415","F"
"C0104470469","F"
"C0104470472","F"
"C0104470541","F"
"C0104470763","F"
"C0104470862","F"
"C0104471620","F"
"C0104471666","T"
"C0104472189","F"
"C0104472471","F"
"C0104472625","F"
"C0104473181","F"
"C0104473181","F"
"C0104473264","F"
"C0104474232","F"
"C0104475412","F"
"C0104475582","F"
"C0104475587","F"
"C0104475702","F"
"C0104475815","F"
"C0104476043","F"
"C0104476598","F"
"C0104476617","F"
"C0104478401","F"
"C0104478990","F"
"C0104479357","F"
"C0104480391","T"
"C0104481524","F"
"C0104483059","F"
"C0104484770","F"
"C0104485067","F"
"C0104486095","F"
"C0104486187","F"
"C0104486380","F"
"C0104486439","F"
"C0104486747","F"
"C0104487007","F"
"C0104487238","F"
"C0104487411","F"
"C0104487445","F"
"C0104487986","F"
"C0104488131","F"
"C0104488197","T"
"C0104488509","F"
"C0104500308","F"
"C0104500475","F"
"C0104500877","F"
"C0104501044","F"
"C0104501052","F"
